-0.331297	-0.069094	-0.217382	-0.015468	-0.061388
-0.941022	-0.969809	-0.929483	-0.998077	-0.997908
0.068698	0.233873	0.298005	0.060031	-0.020279
-0.942323	-0.997334	-0.976008	-0.996267	-0.994462
0.333672	0.061630	0.203117	0.020484	0.059414
0.026265	-0.039083	-0.078431	0.083859	0.086695
-0.489112	-0.375219	-0.372044	-0.409379	-0.408284
-0.708333	-0.816395	-0.837571	-0.765741	-0.744711
0.060672	0.049876	0.025646	0.020487	0.029921
