0.427397	0.378514	0.392916	0.350322	0.400019
-0.898348	-0.909999	-0.913590	-0.919118	-0.890141
-0.101501	-0.169201	-0.104741	-0.180267	-0.218252
0.289236	0.403944	0.288634	0.353097	0.359279
0.029501	-0.002070	0.014379	-0.048665	-0.066774
0.956803	0.914781	0.957331	0.934320	0.930838
-0.778693	-0.764303	-0.777489	-0.770987	-0.771566
-0.689281	-0.690583	-0.687062	-0.678930	-0.684739
0.638448	0.670283	0.637480	0.651943	0.645082
