0.130973	0.047635	-0.008258	-0.027272
0.047635	0.031895	-0.000628	-0.008979
-0.008258	-0.000628	0.009348	-0.000506
-0.027272	-0.008979	-0.000506	0.009139
0.083485	-0.064769	0.029678	0.003238
-0.064769	0.127287	-0.010394	-0.012727
0.029678	-0.010394	0.020009	-0.004255
0.003238	-0.012727	-0.004255	0.009309
0.000718	0.002094	0.000896	-0.000021
0.002094	0.077472	0.009526	0.006805
0.000896	0.009526	0.001814	0.000634
-0.000021	0.006805	0.000634	0.000664
