0.571787	0.575846	0.677936	0.530225	0.370461	0.242864
-0.780844	-0.815849	-0.727396	-0.845082	-0.928059	-0.911567
0.251679	0.052830	0.106295	-0.068538	-0.038283	0.331756
0.033710	0.182688	0.196605	0.273034	0.296052	0.292795
0.328878	0.191393	0.318733	0.093659	0.078910	0.394929
0.943771	0.964362	0.927230	0.957434	0.951907	0.870805
-0.805389	-0.795271	-0.781216	-0.787618	-0.809393	-0.973693
-0.668564	-0.679169	-0.673005	-0.683995	-0.647178	-0.289963
0.615343	0.616661	0.629330	0.630079	0.643111	0.567535
