-0.057922	-0.003576	0.654822	0.827695
0.921381	0.998375	0.598058	0.488256
-0.384319	-0.056877	-0.462099	-0.276635
0.943043	0.885538	0.725648	0.561178
-0.075825	-0.023261	-0.668437	-0.720850
-0.323914	-0.463984	0.163181	0.406761
-0.580809	-0.540213	-0.568028	-0.515262
-0.462884	-0.448883	-0.495690	-0.471134
0.222909	0.247916	0.197615	0.220710
